"Year","County","Index.Total","Violent.Total","Murder","Rape","Robbery","Aggravated.Assault","Property.Total","Burglary","Larceny","Motor.Vehicle.Theft","Region","Population"
2012,"Ontario",20.0200660892297,1.38069421305032,0.0184092561740043,0.331366611132077,0.202501817914047,0.828416527830193,18.6393718761793,3.97639933358493,14.2855827910273,0.377389751567088,"Non-New York City",108641
2013,"Ontario",19.2150787029822,1.11843492450564,0.00916749938119379,0.183349987623876,0.284192480817008,0.641724956683565,18.0966437784765,3.55698975990319,14.2004565414692,0.33919747710417,"Non-New York City",109081
2014,"Ontario",19.9491671085593,1.18853882864927,0,0.28342079760098,0.127996489239152,0.777121541809139,18.76062827991,3.29133829472106,15.2041544003364,0.26513558485253,"Non-New York City",109378
2015,"Ontario",16.7849694486115,1.31718561340602,0.0091471223153196,0.493944605027258,0.210383813252351,0.603710072811094,15.4677838352054,3.2197870549925,12.01931872233,0.22867805788299,"Non-New York City",109324
2016,"Ontario",17.0647839923913,1.49979880747705,0.00914511467973808,0.71331894501957,0.164612064235286,0.612722683542452,15.5649851849142,2.77096974796064,12.4830815378425,0.310933899111095,"Non-New York City",109348
2017,"Ontario",14.8013716120089,1.23116769415971,0.0182395213949586,0.528946120453799,0.145916171159669,0.538065881151279,13.5702039178492,2.34377849925218,10.8889942727903,0.337431145806734,"Non-New York City",109652
2018,"Ontario",13.2955020825376,1.18222658736654,0.00909405067205035,0.500172786962769,0.109128608064604,0.563831141667121,12.1132754951711,1.90065659045852,9.97617358723923,0.236445317473309,"Non-New York City",109962
2019,"Ontario",13.3837649112598,1.50931044515566,0.0181844631946465,0.681917369799244,0.127291242362525,0.681917369799244,11.8744544661042,1.67297061390748,9.95599359906896,0.245490253127728,"Non-New York City",109984
2020,"Ontario",13.4626841782338,1.49387776878685,0.0177842591522244,0.649125459056189,0.106705554913346,0.720262495665087,11.968806409447,1.66282823073298,9.9236166069412,0.382361571772824,"Non-New York City",112459
2021,"Ontario",12.879460323096,1.50896502751642,0.00887626486774365,0.603586011006568,0.115391443280667,0.781111308361441,11.3704952955796,1.57997514645837,9.38221196520504,0.408308183916208,"Non-New York City",112660
2022,"Ontario",13.4241883822655,1.78338523782906,0.00887256337228389,0.612206872687588,0.106470760467407,1.05583504130178,11.6408031444365,1.49946320991598,9.62673125892802,0.514608675592465,"Non-New York City",112707
1990,"Orange",36.1705102236557,4.35346635411011,0.0552717909035637,0.208082036342828,1.19322042715341,2.89689209971031,31.8170438695456,7.84534302648819,22.2192599432326,1.75244089982476,"Non-New York City",307571
1991,"Orange",35.9154974714618,4.04758394810888,0.0416615924983496,0.301245361141912,1.05756350188118,2.64711349258744,31.8679135233529,7.69137092277223,22.7247963389074,1.45174626167326,"Non-New York City",312038
1992,"Orange",33.2893400051273,3.96889450146697,0.0411448393294024,0.218384147209905,0.9115164405283,2.79784907439936,29.3204455036603,6.33630525672797,21.6073706232177,1.37676962371462,"Non-New York City",315957
1993,"Orange",31.6395976162935,3.74609324794122,0.0344828667174505,0.22570603669604,0.764892679914357,2.72101166461337,27.8935043683523,5.73669509935768,20.9593133520795,1.1974959169151,"Non-New York City",318999
1994,"Orange",31.0808619958596,4.19337540218991,0.0342952635123338,0.202653829845609,1.11303718853665,2.84338912029531,26.8874865936697,5.39994512757838,20.2778539894745,1.20968747661687,"Non-New York City",320744
1995,"Orange",32.1717972737756,3.62960695746806,0.0185499503788827,0.176224528599386,0.794556207895477,2.64027627059431,28.5421903163076,6.04419216511929,20.571894970181,1.92610318100732,"Non-New York City",323451
1996,"Orange",30.0889570552147,3.51226993865031,0.0460122699386503,0.153374233128834,0.742331288343558,2.57055214723926,26.5766871165644,5.39263803680982,19.7024539877301,1.48159509202454,"Non-New York City",326000
1997,"Orange",27.3216566320015,3.19588882807274,0.0152040381925439,0.209815727057106,0.620324758255793,2.35054430456729,24.1257678039287,4.81663929939792,18.0836830262118,1.22544547831904,"Non-New York City",328860
1998,"Orange",25.987435242129,3.24805312478364,0.0270921947386958,0.18964536317087,0.605059015830872,2.4262565510432,22.7393821173453,4.21735164765698,17.2848202432879,1.23721022640044,"Non-New York City",332199
1999,"Orange",26.1444315717553,2.98547366544871,0.0356474467516264,0.184178474883403,0.653536523779818,2.11211122003386,23.1589579063066,4.15589816712711,17.8801651665033,1.12289457267623,"Non-New York City",336630
2000,"Orange",25.6446307378214,2.97014912257577,0.0146457057326221,0.149386198472746,0.811372097587266,1.99474512078314,22.6744816152456,3.86646631341224,17.8208947354546,0.987120566378732,"Non-New York City",341397
2001,"Orange",24.738691993074,2.97980291882626,0.0488963799421297,0.189833004481209,0.667291773327888,2.07378176107503,21.7588890742477,3.64421843451049,17.1971444514114,0.917526188325845,"Non-New York City",347674
2002,"Orange",24.7099652949926,3.51299667115235,0.0453289893051916,0.21531269919966,0.832920178482895,2.4194348041646,21.1969686238402,3.64898363906792,16.5082512925845,1.03973369218783,"Non-New York City",352975
2003,"Orange",22.0278930774656,2.5980759742088,0.0139381758273004,0.197922096747666,0.574252844084778,1.81196285754906,19.4298171032568,3.26710841391922,15.0114153660026,1.15129332333502,"Non-New York City",358727
2004,"Orange",20.2791692153394,2.56244937096001,0.0303085409468388,0.220425752340646,0.603415497032518,1.70829958064001,17.7167198443794,2.65337499380053,13.9915246298225,1.07182022075639,"Non-New York City",362934
2005,"Orange",22.4101700308898,2.67747899989575,0.0219465491794734,0.222208810442168,0.908038472300712,1.5252851679734,19.732691030994,3.01490719353016,15.650632883612,1.06715095385189,"Non-New York City",364522
2006,"Orange",22.7604740152845,2.6464399795044,0.0218038309330949,0.166254210864849,0.926662814656535,1.53171912304992,20.1140340357801,3.28147655543079,15.9576787641589,0.874878716190435,"Non-New York City",366908
2007,"Orange",23.8313648009032,2.8279560554084,0.0244257240870207,0.208975639411177,0.873898128446741,1.72065656346346,21.0034087454948,3.52544617655999,16.552499022971,0.925463545963785,"Non-New York City",368464
2008,"Orange",24.8081447646009,2.80658345061196,0.0351160585735857,0.186385233967493,0.891407640714099,1.69367451735679,22.0015613139889,3.500800916259,17.6174564628405,0.883303934889425,"Non-New York City",370201
2009,"Orange",23.5595128991424,2.53172041421311,0.0241884116007622,0.123629659292785,0.862720013760519,1.52118232955905,21.0277924849293,2.94829861400402,17.3726547319252,0.706839139000051,"Non-New York City",372079
2010,"Orange",24.3520383667317,2.67150900024945,0.0455980451849805,0.136794135554942,0.906596427795495,1.58252039171403,21.6805293664822,3.29915268103094,17.7403218149095,0.641054870541785,"Non-New York City",372823
2011,"Orange",24.0745541477025,2.71533603619735,0.0240531735489923,0.157681915487838,1.05032191163933,1.48327903552119,21.3592181115052,3.76565794783668,16.9601599268784,0.633400236790131,"Non-New York City",374171
2012,"Orange",25.4042991479287,2.88125844379941,0.0240773686111371,0.179242632994021,0.997873165772683,1.68006527642157,22.5230407041293,3.6169558180286,18.266696986316,0.639387899784641,"Non-New York City",373795
2013,"Orange",22.939663530235,2.31827080501152,0.0320498267973943,0.197640598583932,0.739816835239853,1.34876354439035,20.6213927252235,3.19162858524052,16.8501964387301,0.579567701252881,"Non-New York City",374417
2014,"Orange",20.9417381215912,2.21632506100895,0.0186694048460441,0.1573564122738,0.637426822600648,1.40287242128846,18.7254130605822,2.59771433143528,15.6156236247983,0.512075104348638,"Non-New York City",374945
2015,"Orange",19.2705188196142,2.4420674042526,0.0159612248643961,0.383069396745506,0.579924503406391,1.46311227923631,16.8284514153616,2.29309597218491,14.0458778806686,0.489477562508147,"Non-New York City",375911
2016,"Orange",19.3466951049765,2.39220522157007,0.029108691855388,0.349304302264656,0.619221263105527,1.3945709643445,16.9544898834065,2.04819340873367,14.3849862659899,0.521310208682858,"Non-New York City",377894
2017,"Orange",17.7890791163898,2.30326194537452,0.0210583949291385,0.434329395413482,0.521195274496178,1.32667888053573,15.4858171710152,1.62149640954366,13.4036683723967,0.460652389074905,"Non-New York City",379896
2018,"Orange",15.5461009228291,2.07368511889041,0.0130749376979219,0.360868280462644,0.475927732204356,1.22381416852549,13.4724158039387,1.46962299724642,11.6262346009921,0.37655820570015,"Non-New York City",382411
2019,"Orange",13.6537212625016,1.88855695544876,0.0285751396285232,0.37927003506949,0.342901675542278,1.13781010520847,11.7651643070529,1.08585530588388,10.3831666450188,0.296142356150149,"Non-New York City",384950
2020,"Orange",12.0949656636533,1.6769492978242,0.0224257706989864,0.326419551285246,0.28405976218716,1.04404421365281,10.4180163658291,1.08640400275089,8.83575365540062,0.495858707677587,"Non-New York City",401324
2021,"Orange",12.0568794336748,1.88643372666958,0.0148149245549967,0.333335802487426,0.367903959782418,1.17037903984474,10.1704457070052,0.891364627392302,8.85191742161053,0.427163658002405,"Non-New York City",404997
2022,"Orange",12.5609386585735,1.82785183068475,0.0221707095366075,0.330097230878379,0.310389933512505,1.16519395675726,10.7330868278888,0.879438144952099,9.33633212708251,0.517316555854176,"Non-New York City",405941
1990,"Orleans",26.3824499354777,3.79964632222913,0.071691440042059,0.143382880084118,0.238971466806863,3.34560053529609,22.5828036132486,4.3731778425656,17.4210199302203,0.788605840462649,"Non-New York City",41846
1991,"Orleans",30.9436274509804,3.55863499245852,0.0942684766214178,0.0707013574660633,0.259238310708899,3.13442684766214,27.3849924585219,6.38668929110106,19.7256787330317,1.27262443438914,"Non-New York City",42432
1992,"Orleans",30.0178595960984,4.07565141731923,0.0228969180748271,0.228969180748271,0.412144525346888,3.41164079314924,25.9422081787791,5.88450794523057,18.8212666575079,1.23643357604066,"Non-New York City",43674
1993,"Orleans",27.8905359179019,2.25769669327252,0.0228050171037628,0.182440136830103,0.15963511972634,1.89281641961231,25.6328392246294,6.61345496009122,18.266818700114,0.752565564424173,"Non-New York City",43850
1994,"Orleans",22.3249520802796,1.48833013868531,0.0225504566467471,0.112752283233735,0.315706393054459,1.03732100575037,20.8366219415943,4.75814635246364,15.4470628030218,0.631412786108919,"Non-New York City",44345
1995,"Orleans",19.2929655915911,1.86416314796514,0.0449195939268709,0.179678375707484,0.449195939268709,1.19036923906208,17.4288024436259,3.07699218399066,13.92507411733,0.426736142305274,"Non-New York City",44524
1996,"Orleans",21.5820861933161,2.27298300888939,0,0.202543040396084,0.247552604928547,1.82288736356476,19.3091031844267,3.82581298525937,15.0106897715765,0.472600427590863,"Non-New York City",44435
1997,"Orleans",24.4498777506112,2.06012858824595,0,0.181110205560083,0.226387756950104,1.65263062573576,22.3897491623653,5.72761025083763,15.8697817622023,0.792357149325364,"Non-New York City",44172
1998,"Orleans",20.4677700545656,2.62639527248851,0,0.135848031335613,0.181130708447483,2.30941653270541,17.8413747820771,4.43770235696334,12.8829216383273,0.520750786786515,"Non-New York City",44167
1999,"Orleans",20.2113935223955,2.12751510762058,0,0.135798836656633,0.135798836656633,1.85591743430731,18.0838784147749,3.62130231084354,13.806215060091,0.656361043840391,"Non-New York City",44183
2000,"Orleans",15.5938801376064,1.2900597501358,0.0226326271953648,0.0226326271953648,0.135795763172189,1.10899873257288,14.3038203874706,2.30852797392721,11.723700887199,0.271591526344378,"Non-New York City",44184
2001,"Orleans",13.0302063875347,1.48070527131077,0.0227800810970887,0.0911203243883548,0.205020729873798,1.16178413595152,11.549501116224,2.96141054262153,8.24638935714611,0.341701216456331,"Non-New York City",43898
2002,"Orleans",14.8648648648649,2.1759047182776,0.0916170407695831,0.137425561154375,0.183234081539166,1.76362803481448,12.6889601465873,2.33623453962437,9.89464040311498,0.458085203847916,"Non-New York City",43660
2003,"Orleans",11.4238524533755,1.60576239304475,0,0.160576239304475,0.321152478608951,1.12403367513133,9.81809006033079,2.29394627577822,6.88183882733466,0.642304957217902,"Non-New York City",43593
2004,"Orleans",14.788700151092,1.62538345313859,0.0228927246920929,0.114463623460464,0.114463623460464,1.37356348152557,13.1633166979534,3.22787418158509,9.34023167437388,0.595210841994414,"Non-New York City",43682
2005,"Orleans",17.1362852213916,2.48418631397355,0.0460034502587694,0.161012075905693,0.0920069005175388,2.18516388729155,14.6520989074181,2.76020701552616,11.2938470385279,0.598044853364002,"Non-New York City",43475
2006,"Orleans",21.6490096729618,2.0497466605251,0,0.161216029479503,0.276370336250576,1.61216029479503,19.5992630124367,4.721326577614,14.3021649009673,0.575771533855366,"Non-New York City",43420
2007,"Orleans",25.1718886991832,2.0995800839832,0.0230723086152,0.230723086152,0.230723086152,1.615061603064,23.0723086152,5.00669096949841,17.1196529924784,0.945964653223202,"Non-New York City",43342
2008,"Orleans",25.5930087390762,1.68770518333565,0.0231192490867897,0.138715494520738,0.439265732649004,1.08660470707911,23.9053035557405,5.71045452443705,17.0851250751376,1.1097239561659,"Non-New York City",43254
2009,"Orleans",29.4589877835951,1.652123327516,0,0.325770796974985,0.209424083769634,1.11692844677138,27.8068644560791,7.42292030250145,19.4299011052938,0.954043048283886,"Non-New York City",42975
2010,"Orleans",24.783754167541,1.84187824951622,0,0.139889487305029,0.233149145508382,1.4688396167028,22.9418759180248,5.29248560304026,16.5069595019934,1.14243081299107,"Non-New York City",42891
2011,"Orleans",23.5387897685978,1.92249079783368,0.0468900194593581,0.211005087567111,0.304785126485828,1.35981056432138,21.6162989707641,5.32201720863714,15.6378214896959,0.656460272431013,"Non-New York City",42653
2012,"Orleans",21.7001603924899,1.43881498254552,0,0.11793565430701,0.212284177752618,1.10859515048589,20.2613454099443,4.55231625625059,15.0721766204359,0.636852533257855,"Non-New York City",42396
2013,"Orleans",17.6875902730093,1.39701181540502,0.0236781663627969,0.142068998176781,0.189425330902375,1.04183931996306,16.2905784576042,4.64092060710819,11.0813818577889,0.568275992707125,"Non-New York City",42233
2014,"Orleans",16.4102809096121,1.38543856296579,0,0.119434358876362,0.167208102426906,1.09879610166253,15.0248423466463,3.89356009936939,10.6296579399962,0.501624307280718,"Non-New York City",41864
2015,"Orleans",16.2239043440528,1.66337206499204,0,0.506243671954101,0.0723205245648715,1.08480786847307,14.5605322790608,3.44727833759221,10.6552239525577,0.458029988910853,"Non-New York City",41482
2016,"Orleans",18.1487763508602,1.88999273079719,0,0.581536224860674,0.16961473225103,1.13884177368549,16.258783620063,3.46498667312818,12.0911073418948,0.702689605039981,"Non-New York City",41270
2017,"Orleans",18.7186083547715,2.13156927600147,0.024500796275879,0.4655151292417,0.24500796275879,1.3965453877251,16.5870390787701,2.15607007227735,13.9409530809751,0.490015925517579,"Non-New York City",40815
2018,"Orleans",14.7391176181586,1.59673774196718,0,0.442173528544758,0.196521568242115,0.958042645180309,13.1423798761914,2.57934558317775,10.0962955684386,0.466738724575022,"Non-New York City",40708
2019,"Orleans",12.0443111694877,1.43738692969195,0,0.520433198681569,0.123912666352755,0.793041064657629,10.6069242397958,1.93303759510297,7.95519317984684,0.718693464845977,"Non-New York City",40351
2020,"Orleans",11.4979556436625,1.58592491636724,0,0.520381613183001,0.173460537727667,0.892082765456573,9.91203072729525,2.03196629909553,7.2110023541073,0.66906207409243,"Non-New York City",40355
2021,"Orleans",9.2921356802901,1.4857344312659,0,0.352547153181738,0.100727758051925,1.03245952003223,7.8064012490242,1.25909697564906,6.04366548311551,0.503638790259626,"Non-New York City",39711
2022,"Orleans",12.7931227427641,1.70405412279363,0,0.381504654356783,0.127168218118928,1.19538125031792,11.0890686199705,1.67862047916985,8.74917340658223,0.661274734218424,"Non-New York City",39318
1990,"Oswego",27.7045613170752,0.870386336576754,0,0.164223837089954,0.0656895348359814,0.640472964650819,26.8341749804984,5.93669171080182,20.0435193168288,0.853963952867759,"Non-New York City",121785
1991,"Oswego",29.1065018597625,1.10448779378563,0.0162424675556711,0.211152078223724,0.14618220800104,0.730911040005198,28.0020140659769,6.43201715204574,20.6685399645914,0.901456949339744,"Non-New York City",123134
1992,"Oswego",28.6863075966639,0.912342459449204,0.00807382707477171,0.274510120542238,0.153402714420663,0.476355797411531,27.7739651372147,6.34602808077057,20.5559637323688,0.871973324075345,"Non-New York City",123857
1993,"Oswego",27.6598131440201,0.77723113411644,0.0160253842085864,0.152241149981571,0.152241149981571,0.456723449944712,26.8825820099037,6.41816637553885,19.566994118684,0.897421515680838,"Non-New York City",124802
1994,"Oswego",27.2444276417925,0.603286705974147,0,0.152832632180117,0.120657341194829,0.3297967325992,26.6411409358183,5.95242883227825,20.0452062838343,0.643505819705757,"Non-New York City",124319
1995,"Oswego",27.054496176556,1.32287935985545,0.00806633756009422,0.193592101442261,0.0887297131610364,1.03249120769206,25.7316168167005,5.96908979446972,18.9397605911012,0.82276643112961,"Non-New York City",123972
1996,"Oswego",27.4391477038319,1.56124867536544,0.00808937137495045,0.161787427499009,0.210323655748712,1.18104822074277,25.8778990284665,6.3501565293361,18.767341589885,0.760400909245343,"Non-New York City",123619
1997,"Oswego",27.9055803046163,1.26585359916259,0.0162288922969563,0.12983113837565,0.105487799930216,1.01430576855977,26.6397267054537,5.79371455001339,19.9047364022169,0.941275753223464,"Non-New York City",123237
1998,"Oswego",23.6179217866119,0.966001653663848,0.0245593640761995,0.16372909384133,0.212847821993729,0.564865373752589,22.651920132948,5.58316209998936,16.4138416575933,0.65491637536532,"Non-New York City",122153
1999,"Oswego",22.6106596616994,1.03110500085925,0.00818337302269249,0.122750595340387,0.180034206499235,0.720136825996939,21.5795546608401,5.50741004427205,15.4502082668434,0.62193634972463,"Non-New York City",122199
2000,"Oswego",20.2472484822734,0.906959072450505,0.0245124073635272,0.0735372220905815,0.138903641726654,0.670005801269743,19.3402894098229,4.23247567143569,14.1436590487552,0.964154689632069,"Non-New York City",122387
2001,"Oswego",24.486991796776,0.948727805085508,0.0163573759497501,0.114501631648251,0.204467199371877,0.61340159811563,23.5382639916905,5.4142914393673,17.2652103149613,0.858762237361882,"Non-New York City",122269
2002,"Oswego",25.1191875653083,1.4939263322884,0.0244905956112853,0.220415360501567,0.236742424242424,1.01227795193312,23.6252612330199,5.27364158829676,17.5842476489028,0.767371995820272,"Non-New York City",122496
2003,"Oswego",20.6140350877193,1.15334632878493,0.0243664717348928,0.162443144899285,0.146198830409357,0.82033788174139,19.4606887589344,4.67836257309941,14.2300194931774,0.55230669265757,"Non-New York City",123120
2004,"Oswego",21.3393870601589,1.10264310037295,0.00810766985568348,0.145938057402303,0.145938057402303,0.802659315712664,20.236743959786,4.89703259283282,14.7721744770553,0.567536889897843,"Non-New York City",123340
2005,"Oswego",21.6813437703849,1.52478799739074,0.00815394651011089,0.228310502283105,0.220156555772994,1.06816699282453,20.1565557729941,4.18297455968689,15.370189171559,0.603392041748206,"Non-New York City",122640
2006,"Oswego",22.3613449498995,1.29133497883191,0.0081730061951387,0.2533631920493,0.163460123902774,0.866338656684702,21.0700099710676,4.6667865374242,15.9537080929107,0.449515340732628,"Non-New York City",122354
2007,"Oswego",21.6098123767521,1.30918969340414,0.00818243558377587,0.163648711675517,0.212743325178173,0.924615220966673,20.3006226833479,4.42669765082274,15.3666140263311,0.507311006194104,"Non-New York City",122213
2008,"Oswego",21.1905267803148,1.50368566431852,0.0245166140921498,0.286027164408414,0.171616298645048,1.02152558717291,19.6868411159963,4.75622313387706,14.350391448605,0.580226533514211,"Non-New York City",122366
2009,"Oswego",22.8503543484495,1.4419728810782,0.00819302773339888,0.253983859735365,0.213018721068371,0.966777272541068,21.4083814673713,5.36643316537626,15.4028921387899,0.639056163205112,"Non-New York City",122055
2010,"Oswego",26.9267621551237,1.54779745964671,0.0245682136451859,0.229303327355068,0.262060945548649,1.03186497309781,25.378964695477,6.28946269316758,18.2378039292763,0.85169807303311,"Non-New York City",122109
2011,"Oswego",26.3716625542066,1.48376466344774,0.0163951896513563,0.229532655118988,0.180347086164919,1.05748973251248,24.8878978907589,5.35302942116783,18.6987137973719,0.836154672219171,"Non-New York City",121987
2012,"Oswego",27.3979369221777,1.69590595131268,0,0.288139360659921,0.222278935366225,1.18548765528653,25.702030970865,6.51194955091422,18.3585935506179,0.831487869332916,"Non-New York City",121469
2013,"Oswego",22.0980798270442,1.30377020637527,0.0165034203338642,0.123775652503981,0.239299594841031,0.924191538696395,20.7943096206689,4.29914099697162,15.8350318103427,0.660136813354568,"Non-New York City",121187
2014,"Oswego",21.2003880243096,1.31828771836731,0.0165822354511612,0.273606884944159,0.198986825413934,0.829111772558059,19.8821003059422,4.74251933903209,14.6421139033753,0.497467063534835,"Non-New York City",120611
2015,"Oswego",19.8223172238736,2.09578838382152,0.0166995090344344,1.05206906916937,0.217093617447647,0.809926188170068,17.7265288400521,4.23332554022912,13.0673658194449,0.425837480378077,"Non-New York City",119764
2016,"Oswego",19.4605868451815,2.22863246066253,0,1.01760199147233,0.185018543904059,1.02601192528615,17.231954384519,3.87697948817143,12.7662795293801,0.588695366967462,"Non-New York City",118907
2017,"Oswego",16.716760663267,1.84053223464253,0.00844280841579143,0.810509607915977,0.143527743068454,0.878052075242309,14.8762284286245,3.42778021681132,10.8236803890446,0.624767822768566,"Non-New York City",118444
2018,"Oswego",17.2991831177672,1.5997277059224,0.0170183798502383,0.663716814159292,0.178692988427502,0.740299523485364,15.6994554118448,2.24642614023145,12.7637848876787,0.689244383934649,"Non-New York City",117520
2019,"Oswego",16.1715155557836,1.55643354370842,0.00855183265773855,0.761113106538731,0.076966493919647,0.7098021105923,14.6150820120752,2.00968067456856,11.8870473942566,0.718353943250038,"Non-New York City",116934
2020,"Oswego",15.4169467298546,1.66761675444343,0,0.672151651025669,0.178673223690368,0.816791879727396,13.7493299754112,2.04197969931849,10.7459181676636,0.961432108429122,"Non-New York City",117533
2021,"Oswego",13.8837154176967,1.79472418814128,0.00846568013274186,0.778842572212252,0.101588161592902,0.90582777420338,12.0889912295554,1.93017507026515,9.34611086654702,0.812705292743219,"Non-New York City",118124
2022,"Oswego",13.3150726622537,1.68234886335777,0.03381605755493,0.574872978433809,0.0591781007211274,1.0144817266479,11.6327237988959,1.45409047486199,9.38395597149306,0.794677352540854,"Non-New York City",118287
1990,"Otsego",20.1026660043053,1.09289617486339,0.0165590329524756,0.182149362477231,0.0827951647623779,0.811392614671303,19.009769829442,4.88491472098029,13.8764696141745,0.248385494287134,"Non-New York City",60390
1991,"Otsego",22.6251049745591,1.02092904543134,0,0.0823329875347857,0.0987995850417428,0.839796472854814,21.6041759291278,5.92797510250457,15.001070328838,0.675130497785243,"Non-New York City",60729
1992,"Otsego",20.3774818204102,1.07851948688618,0,0.212435656507885,0.0980472260805621,0.768036604297737,19.298962333524,5.13113816488275,13.8246588773593,0.343165291281967,"Non-New York City",61195
1993,"Otsego",22.0355233436794,1.56003705087996,0.0325007718933325,0.113752701626664,0.0812519297333312,1.33253164762663,20.4754862927995,5.37887774834652,14.8203519833596,0.276256561093326,"Non-New York City",61537
1994,"Otsego",20.0755862781833,1.40512953033142,0.0161509141417404,0.0969054848504425,0.161509141417404,1.13056398992183,18.6704567478519,5.28134892434912,13.001485884101,0.38762193940177,"Non-New York City",61916
1995,"Otsego",21.4687616545864,1.78365844562274,0.0162150767783885,0.210795998119051,0.178365844562274,1.37828152616303,19.6851032089637,5.15639441552756,14.3503429488739,0.178365844562274,"Non-New York City",61671
1996,"Otsego",22.9767472070668,1.64003637308392,0.03247596778384,0.21109379059496,0.12990387113536,1.26656274356976,21.3367108339829,4.98506105481943,15.8807482462977,0.470901532865679,"Non-New York City",61584
1997,"Otsego",23.6756774372261,2.02049828094703,0.0325886819507585,0.21182643267993,0.21182643267993,1.56425673363641,21.655179156279,4.3994720633524,16.7179938407391,0.537713252187515,"Non-New York City",61371
1998,"Otsego",19.0781863503804,2.15057267143486,0,0.162922172078398,0.114045520454879,1.87360497890158,16.9276136789456,4.00788543312859,12.5612994672445,0.358428778572476,"Non-New York City",61379
1999,"Otsego",22.2784727968976,2.70976326080254,0,0.259618036963118,0.227165782342728,2.2229794414967,19.568709536095,5.41952652160509,13.5812685586331,0.567914455856821,"Non-New York City",61629
2000,"Otsego",16.7282629838553,2.1720806587564,0,0.145886014394087,0.194514685858782,1.83167995850353,14.5561823250989,4.00376061725994,10.2768592362057,0.275562471633275,"Non-New York City",61692
2001,"Otsego",14.6954331115561,1.88941282862864,0,0.193785931141399,0.113041793165816,1.58258510432143,12.8060202829275,3.24591434661844,9.20483172921646,0.355274207092565,"Non-New York City",61924
2002,"Otsego",18.520606187493,2.56067511635772,0,0.289887749021629,0.241573124184691,2.0292142431514,15.9599310711352,3.59138711287907,11.8531879599955,0.515355998260673,"Non-New York City",62093
2003,"Otsego",18.8278165806256,2.12572122684482,0,0.367605926446849,0.175811530039797,1.58230377035818,16.7020953537807,4.97067144021609,11.4117665862196,0.319657327345086,"Non-New York City",62567
2004,"Otsego",19.162932596053,2.04976642196587,0.0158896621857819,0.286013919344075,0.158896621857819,1.58896621857819,17.1131661740871,4.62389169606254,12.0443639368227,0.444910541201894,"Non-New York City",62934
2005,"Otsego",18.9633575924781,1.7758328180247,0.0634226006437394,0.221979102253088,0.285401702896827,1.20502941223105,17.1875247744534,4.02733514087745,12.652808828426,0.507380805149915,"Non-New York City",63069
2006,"Otsego",18.9110293184414,2.31628379235944,0.0317299149638279,0.491813681939332,0.237974362228709,1.55476583322757,16.594745526082,3.91864449803275,12.3429369209291,0.333164107120193,"Non-New York City",63032
2007,"Otsego",18.8352354007057,1.58947134183171,0.0158947134183171,0.238420701274756,0.111262993928219,1.22389293321041,17.245764058874,5.51546555615602,11.380614807515,0.349683695202975,"Non-New York City",62914
2008,"Otsego",17.6148079474433,1.37465833346654,0,0.159843992263551,0.0959063953581305,1.11890794584486,16.2401496139768,4.66744457409568,11.2370326561276,0.335672383753457,"Non-New York City",62561
2009,"Otsego",19.2838792549775,2.24791265253693,0,0.289017341040462,0.289017341040462,1.66987797045601,17.0359666024406,5.20231213872832,11.5446371226718,0.289017341040462,"Non-New York City",62280
2010,"Otsego",18.3853046019461,2.02318635794341,0,0.208741449629083,0.160570345868525,1.65387456244581,16.3621182440027,4.31934230386332,11.6092360062944,0.433539933845017,"Non-New York City",62278
2011,"Otsego",18.4901337549815,1.92000516303909,0.0161344971683957,0.0968069830103745,0.193613966020749,1.61344971683957,16.5701285919424,4.06589328643573,12.1170073734652,0.387227932041498,"Non-New York City",61979
2012,"Otsego",15.9156776710976,1.26289202273206,0,0.226672927157036,0.210482003788676,0.825737091786345,14.6527856483655,3.0115117465149,11.2365008176416,0.404773084208992,"Non-New York City",61763
2013,"Otsego",13.5470577737398,1.05456138358454,0.0162240212859159,0.178464234145075,0.243360319288739,0.616512808864805,12.4924963901553,2.87165176760712,9.39370832454532,0.227136298002823,"Non-New York City",61637
2014,"Otsego",13.7273875321864,0.836435799452217,0,0.0328014039000869,0.131205615600348,0.672428779951782,12.8909517327342,2.13209125350565,10.5292506519279,0.229609827300608,"Non-New York City",60973
2015,"Otsego",13.895314255502,1.28874496067676,0.0330447425814553,0.693939594210561,0.0991342277443659,0.462626396140374,12.6065692948252,2.3296543519926,9.91342277443659,0.363492168396008,"Non-New York City",60524
2016,"Otsego",12.9541864139021,1.49663257670242,0,0.582023779828719,0.166292508522491,0.74831628835121,11.4575538371996,1.87910534630415,9.3788974806685,0.199551010226989,"Non-New York City",60135
2017,"Otsego",12.2425152197481,1.5511633725294,0.0667167041948128,0.750562922191644,0.0333583520974064,0.700525394045534,10.6913518472187,1.93478442164957,8.50637978483863,0.250187640730548,"Non-New York City",59955
2018,"Otsego",12.0177843150364,1.58788527111052,0,0.70201243564886,0.05014374540349,0.835729090058167,10.4298990439259,1.80517483452564,8.390720064184,0.234004145216287,"Non-New York City",59828
2019,"Otsego",10.5144320690178,1.68500513926567,0.0168500513926567,0.690852107098927,0.067400205570627,0.909902775203464,8.82942692975214,1.04470318634472,7.49827286973225,0.286450873675165,"Non-New York City",59347
2020,"Otsego",10.8834936527192,1.28141605016317,0,0.512566420065267,0.119598831348562,0.649250798749338,9.602077602556,1.36684378684071,7.82518067966307,0.410053136052213,"Non-New York City",58529
